caseid,task,start_timestamp,end_timestamp,resource
Case1,Start,2011-01-01 00:57:52,2011-01-01 00:57:52,Create Purchase Requisition
Case1,Create Purchase Requisition,2011-01-01 00:57:52,2011-01-01 01:27:52,Create Purchase Requisition
Case1,Create Request for Quotation,2011-01-01 02:52:52,2011-01-01 03:00:52,Create Request for Quotation
Case1,Analyze Request for Quotation,2011-01-06 05:09:52,2011-01-06 05:29:52,Analyze Request for Quotation
Case1,Send Request for Quotation to Supplier,2011-01-07 21:40:52,2011-01-07 22:01:52,Send Request for Quotation to Supplier
Case1,Create Quotation comparison Map,2011-01-10 00:44:52,2011-01-10 02:19:52,Create Quotation comparison Map
Case1,Analyze Quotation Comparison Map,2011-01-10 09:21:52,2011-01-10 09:42:52,Analyze Quotation Comparison Map
Case1,Choose best option,2011-01-10 09:42:52,2011-01-10 09:42:52,Choose best option
Case1,Settle Conditions With Supplier,2011-01-10 18:56:52,2011-01-11 03:59:52,Settle Conditions With Supplier
Case1,Create Purchase Order,2011-01-11 06:34:52,2011-01-11 06:43:52,Create Purchase Order
Case1,Confirm Purchase Order,2011-01-11 22:48:52,2011-01-11 23:00:52,Confirm Purchase Order
Case1,Deliver Goods Services,2011-01-13 00:06:52,2011-01-13 06:54:52,Deliver Goods Services
Case1,Release Purchase Order,2011-01-13 14:26:52,2011-01-13 14:27:52,Release Purchase Order
Case1,Approve Purchase Order for payment,2011-01-14 14:10:52,2011-01-14 14:11:52,Approve Purchase Order for payment
Case1,Send Invoice,2011-02-01 18:33:52,2011-02-01 18:33:52,Send Invoice
Case1,Release Supplier's Invoice,2011-02-02 08:52:52,2011-02-02 08:58:52,Release Supplier's Invoice
Case1,Authorize Supplier's Invoice payment,2011-02-02 08:58:52,2011-02-02 08:58:52,Authorize Supplier's Invoice payment
Case1,Pay Invoice,2011-02-02 09:42:52,2011-02-02 09:53:52,Pay Invoice
Case1,End,2011-02-02 09:53:52,2011-02-02 09:53:52,End
Case2,Start,2011-01-01 11:17:36,2011-01-01 11:17:36,Create Purchase Requisition
Case2,Create Purchase Requisition,2011-01-01 11:17:36,2011-01-01 11:22:36,Create Purchase Requisition
Case2,Analyze Purchase Requisition,2011-01-02 07:24:36,2011-01-02 07:29:36,Analyze Purchase Requisition
