caseid,task,start_timestamp,end_timestamp,resource
Case1,Start,2011-01-01 00:57:52,2011-01-01 00:57:52,Create Purchase Requisition
Case1,Create Purchase Requisition,2011-01-01 00:57:52,2011-01-01 01:09:52,Create Purchase Requisition
Case1,Create Request for Quotation,2011-01-01 05:39:52,2011-01-01 05:49:52,Create Request for Quotation
Case1,Analyze Request for Quotation,2011-01-02 08:55:52,2011-01-02 09:31:52,Analyze Request for Quotation
Case1,Send Request for Quotation to Supplier,2011-01-02 23:16:52,2011-01-02 23:49:52,Send Request for Quotation to Supplier
Case1,Create Quotation comparison Map,2011-01-03 03:46:52,2011-01-03 05:13:52,Create Quotation comparison Map
Case1,Analyze Quotation Comparison Map,2011-01-03 11:42:52,2011-01-03 11:48:52,Analyze Quotation Comparison Map
Case1,Choose best option,2011-01-03 11:48:52,2011-01-03 11:48:52,Choose best option
Case1,Settle Conditions With Supplier,2011-01-03 16:56:52,2011-01-04 01:00:52,Settle Conditions With Supplier
Case1,Create Purchase Order,2011-01-04 02:55:52,2011-01-04 03:04:52,Create Purchase Order
Case1,Confirm Purchase Order,2011-01-10 23:53:52,2011-01-11 00:19:52,Confirm Purchase Order
Case1,Deliver Goods Services,2011-01-11 16:22:52,2011-01-13 12:49:52,Deliver Goods Services
Case1,Release Purchase Order,2011-01-13 20:07:52,2011-01-13 20:08:52,Release Purchase Order
Case1,Approve Purchase Order for payment,2011-01-14 06:04:52,2011-01-14 06:05:52,Approve Purchase Order for payment
Case1,Send Invoice,2011-01-14 14:34:52,2011-01-14 14:34:52,Send Invoice
Case1,Release Supplier's Invoice,2011-01-15 04:48:52,2011-01-15 04:53:52,Release Supplier's Invoice
Case1,Authorize Supplier's Invoice payment,2011-01-15 04:53:52,2011-01-15 04:53:52,Authorize Supplier's Invoice payment
Case1,Pay Invoice,2011-01-15 05:29:52,2011-01-15 05:43:52,Pay Invoice
Case1,End,2011-01-15 05:43:52,2011-01-15 05:43:52,End
Case2,Start,2011-01-01 11:17:36,2011-01-01 11:17:36,Create Purchase Requisition
Case2,Create Purchase Requisition,2011-01-01 11:17:36,2011-01-01 11:51:36,Create Purchase Requisition
Case2,Analyze Purchase Requisition,2011-01-02 03:09:36,2011-01-02 03:15:36,Analyze Purchase Requisition
Case2,Create Request for Quotation,2011-01-02 03:21:36,2011-01-02 03:23:36,Create Request for Quotation
Case2,Analyze Request for Quotation,2011-01-02 07:34:36,2011-01-02 07:49:36,Analyze Request for Quotation
Case2,Send Request for Quotation to Supplier,2011-01-02 18:36:36,2011-01-02 19:08:36,Send Request for Quotation to Supplier
Case2,Create Quotation comparison Map,2011-01-02 19:55:36,2011-01-02 22:59:36,Create Quotation comparison Map
Case2,Analyze Quotation Comparison Map,2011-01-03 05:52:36,2011-01-03 06:20:36,Analyze Quotation Comparison Map
Case2,Choose best option,2011-01-03 06:20:36,2011-01-03 06:20:36,Choose best option
Case2,Settle Conditions With Supplier,2011-01-03 10:58:36,2011-01-04 00:02:36,Settle Conditions With Supplier
Case2,Create Purchase Order,2011-01-04 04:04:36,2011-01-04 04:13:36,Create Purchase Order
Case2,Confirm Purchase Order,2011-01-04 12:39:36,2011-01-04 13:12:36,Confirm Purchase Order
Case2,Deliver Goods Services,2011-01-07 10:26:36,2011-01-08 06:48:36,Deliver Goods Services
Case2,Release Purchase Order,2011-01-08 14:25:36,2011-01-08 14:26:36,Release Purchase Order
Case2,Approve Purchase Order for payment,2011-01-09 14:44:36,2011-01-09 14:45:36,Approve Purchase Order for payment
Case2,Send Invoice,2011-01-11 16:05:36,2011-01-11 16:05:36,Send Invoice
Case2,Release Supplier's Invoice,2011-01-12 06:31:36,2011-01-12 06:35:36,Release Supplier's Invoice
Case2,Settle Dispute With Supplier,2011-01-12 06:41:36,2011-01-12 06:58:36,Settle Dispute With Supplier
Case2,Authorize Supplier's Invoice payment,2011-01-12 06:58:36,2011-01-12 06:58:36,Authorize Supplier's Invoice payment
Case2,Pay Invoice,2011-01-12 07:45:36,2011-01-12 07:50:36,Pay Invoice
Case2,End,2011-01-12 07:50:36,2011-01-12 07:50:36,End
Case3,Start,2011-01-06 04:58:18,2011-01-06 04:58:18,Create Purchase Requisition
Case3,Create Purchase Requisition,2011-01-06 04:58:18,2011-01-06 05:35:18,Create Purchase Requisition
Case3,Create Request for Quotation,2011-01-06 09:29:18,2011-01-06 09:37:18,Create Request for Quotation
Case3,Analyze Request for Quotation,2011-01-06 11:49:18,2011-01-06 12:09:18,Analyze Request for Quotation
Case3,Send Request for Quotation to Supplier,2011-01-06 18:53:18,2011-01-06 19:21:18,Send Request for Quotation to Supplier
Case3,Create Quotation comparison Map,2011-01-06 19:41:18,2011-01-06 21:42:18,Create Quotation comparison Map
Case3,Analyze Quotation Comparison Map,2011-01-07 04:07:18,2011-01-07 04:26:18,Analyze Quotation Comparison Map
Case3,Choose best option,2011-01-07 04:26:18,2011-01-07 04:26:18,Choose best option
Case3,Settle Conditions With Supplier,2011-01-07 21:15:18,2011-01-08 08:24:18,Settle Conditions With Supplier
Case3,Create Purchase Order,2011-01-08 08:58:18,2011-01-08 09:09:18,Create Purchase Order
Case3,Confirm Purchase Order,2011-01-08 13:05:18,2011-01-08 13:29:18,Confirm Purchase Order
Case3,Deliver Goods Services,2011-01-09 23:22:18,2011-01-10 14:53:18,Deliver Goods Services
Case3,Release Purchase Order,2011-01-10 22:43:18,2011-01-10 22:44:18,Release Purchase Order
Case3,Approve Purchase Order for payment,2011-01-11 06:41:18,2011-01-11 06:42:18,Approve Purchase Order for payment
Case3,Send Invoice,2011-01-15 14:35:18,2011-01-15 14:35:18,Send Invoice
Case3,Release Supplier's Invoice,2011-01-16 04:47:18,2011-01-16 04:50:18,Release Supplier's Invoice
Case3,Authorize Supplier's Invoice payment,2011-01-16 04:50:18,2011-01-16 04:50:18,Authorize Supplier's Invoice payment
Case3,Pay Invoice,2011-01-16 05:44:18,2011-01-16 05:54:17,Pay Invoice
