caseid,task,start_timestamp,end_timestamp,resource
Case1,Start,2011-01-01 00:57:52,2011-01-01 00:57:52,Create Purchase Requisition
Case1,Create Purchase Requisition,2011-01-01 00:57:52,2011-01-01 01:43:52,Create Purchase Requisition
Case1,Create Request for Quotation,2011-01-01 04:43:52,2011-01-01 04:48:52,Create Request for Quotation
Case1,Analyze Request for Quotation,2011-01-03 21:24:52,2011-01-03 21:59:52,Analyze Request for Quotation
Case1,Send Request for Quotation to Supplier,2011-01-04 07:41:52,2011-01-04 08:06:52,Send Request for Quotation to Supplier
Case1,Create Quotation comparison Map,2011-01-04 11:58:52,2011-01-04 14:55:52,Create Quotation comparison Map
Case1,Analyze Quotation Comparison Map,2011-01-04 21:35:52,2011-01-04 21:53:52,Analyze Quotation Comparison Map
Case1,Choose best option,2011-01-04 21:53:52,2011-01-04 21:53:52,Choose best option
Case1,Settle Conditions With Supplier,2011-01-05 02:59:52,2011-01-05 12:50:52,Settle Conditions With Supplier
Case1,Create Purchase Order,2011-01-06 04:15:52,2011-01-06 04:27:52,Create Purchase Order
Case1,Confirm Purchase Order,2011-01-06 23:22:52,2011-01-06 23:47:52,Confirm Purchase Order
Case1,Deliver Goods Services,2011-01-08 08:53:52,2011-01-09 16:18:52,Deliver Goods Services
Case1,Release Purchase Order,2011-01-10 00:25:52,2011-01-10 00:26:52,Release Purchase Order
Case1,Approve Purchase Order for payment,2011-01-10 08:08:52,2011-01-10 08:09:52,Approve Purchase Order for payment
Case1,Send Invoice,2011-01-12 10:07:52,2011-01-12 10:07:52,Send Invoice
Case1,Release Supplier's Invoice,2011-01-13 00:30:52,2011-01-13 00:35:52,Release Supplier's Invoice
Case1,Authorize Supplier's Invoice payment,2011-01-13 00:35:52,2011-01-13 00:35:52,Authorize Supplier's Invoice payment
Case1,Pay Invoice,2011-01-13 00:58:52,2011-01-13 01:08:52,Pay Invoice
Case1,End,2011-01-13 01:08:52,2011-01-13 01:08:52,End
Case2,Start,2011-01-01 11:17:36,2011-01-01 11:17:36,Create Purchase Requisition
Case2,Create Purchase Requisition,2011-01-01 11:17:36,2011-01-01 11:36:36,Create Purchase Requisition
Case2,Analyze Purchase Requisition,2011-01-02 08:56:36,2011-01-02 09:03:36,Analyze Purchase Requisition
Case2,Create Request for Quotation,2011-01-02 09:08:36,2011-01-02 09:10:36,Create Request for Quotation
Case2,Analyze Request for Quotation,2011-01-03 05:37:36,2011-01-03 05:50:36,Analyze Request for Quotation
Case2,Send Request for Quotation to Supplier,2011-01-03 10:19:36,2011-01-03 10:53:36,Send Request for Quotation to Supplier
Case2,Create Quotation comparison Map,2011-01-03 13:30:36,2011-01-03 14:47:36,Create Quotation comparison Map
Case2,Analyze Quotation Comparison Map,2011-01-03 21:53:36,2011-01-03 22:16:36,Analyze Quotation Comparison Map
Case2,Choose best option,2011-01-03 22:16:36,2011-01-03 22:16:36,Choose best option
Case2,Settle Conditions With Supplier,2011-01-05 14:06:36,2011-01-05 18:32:36,Settle Conditions With Supplier
Case2,Create Purchase Order,2011-01-05 21:27:36,2011-01-05 21:34:36,Create Purchase Order
Case2,Confirm Purchase Order,2011-01-06 07:24:36,2011-01-06 07:54:36,Confirm Purchase Order
Case2,Deliver Goods Services,2011-01-09 01:24:36,2011-01-10 01:45:36,Deliver Goods Services
Case2,Release Purchase Order,2011-01-10 09:47:36,2011-01-10 09:48:36,Release Purchase Order
Case2,Approve Purchase Order for payment,2011-01-11 23:14:36,2011-01-11 23:15:36,Approve Purchase Order for payment
Case2,Send Invoice,2011-01-12 13:09:36,2011-01-12 13:09:36,Send Invoice
Case2,Release Supplier's Invoice,2011-01-13 03:39:36,2011-01-13 03:44:36,Release Supplier's Invoice
Case2,Settle Dispute With Supplier,2011-01-13 04:15:36,2011-01-13 04:49:36,Settle Dispute With Supplier
