caseid,task,start_timestamp,end_timestamp,resource
Case1,Start,2011-01-01 00:57:52,2011-01-01 00:57:52,Create Purchase Requisition
Case1,Create Purchase Requisition,2011-01-01 00:57:52,2011-01-01 01:34:52,Create Purchase Requisition
Case1,Create Request for Quotation,2011-01-01 04:54:52,2011-01-01 05:03:52,Create Request for Quotation
Case1,Analyze Request for Quotation,2011-01-08 13:10:52,2011-01-08 13:35:52,Analyze Request for Quotation
Case1,Send Request for Quotation to Supplier,2011-01-10 02:40:52,2011-01-10 03:10:52,Send Request for Quotation to Supplier
Case1,Create Quotation comparison Map,2011-01-11 01:29:52,2011-01-11 04:14:52,Create Quotation comparison Map
Case1,Analyze Quotation Comparison Map,2011-01-11 10:17:52,2011-01-11 10:26:52,Analyze Quotation Comparison Map
Case1,Choose best option,2011-01-11 10:26:52,2011-01-11 10:26:52,Choose best option
Case1,Settle Conditions With Supplier,2011-01-11 22:00:52,2011-01-12 10:17:52,Settle Conditions With Supplier
Case1,Create Purchase Order,2011-01-12 18:08:52,2011-01-12 18:19:52,Create Purchase Order
Case1,Confirm Purchase Order,2011-01-13 02:47:52,2011-01-13 03:02:52,Confirm Purchase Order
Case1,Deliver Goods Services,2011-01-14 12:45:53,2011-01-16 07:02:53,Deliver Goods Services
Case1,Release Purchase Order,2011-01-16 14:31:53,2011-01-16 14:32:53,Release Purchase Order
Case1,Approve Purchase Order for payment,2011-01-16 23:54:53,2011-01-16 23:55:53,Approve Purchase Order for payment
Case1,Send Invoice,2011-01-17 12:18:53,2011-01-17 12:18:53,Send Invoice
Case1,Release Supplier's Invoice,2011-01-18 02:25:53,2011-01-18 02:32:53,Release Supplier's Invoice
Case1,Authorize Supplier's Invoice payment,2011-01-18 02:38:53,2011-01-18 02:38:53,Authorize Supplier's Invoice payment
Case1,Pay Invoice,2011-01-18 02:56:53,2011-01-18 03:04:53,Pay Invoice
Case1,End,2011-01-18 03:04:53,2011-01-18 03:04:53,End
Case2,Start,2011-01-01 11:17:36,2011-01-01 11:17:36,Create Purchase Requisition
Case2,Create Purchase Requisition,2011-01-01 11:17:36,2011-01-01 11:44:36,Create Purchase Requisition
Case2,Analyze Purchase Requisition,2011-01-02 10:34:36,2011-01-02 10:43:36,Analyze Purchase Requisition
Case2,Create Request for Quotation,2011-01-02 10:48:36,2011-01-02 10:49:36,Create Request for Quotation
Case2,Analyze Request for Quotation,2011-01-10 16:52:36,2011-01-10 17:11:36,Analyze Request for Quotation
Case2,Send Request for Quotation to Supplier,2011-01-10 22:46:36,2011-01-10 23:01:36,Send Request for Quotation to Supplier
Case2,Create Quotation comparison Map,2011-01-11 04:44:36,2011-01-11 06:05:36,Create Quotation comparison Map
Case2,Analyze Quotation Comparison Map,2011-01-11 12:51:36,2011-01-11 13:20:36,Analyze Quotation Comparison Map
Case2,Choose best option,2011-01-11 13:20:36,2011-01-11 13:20:36,Choose best option
Case2,Settle Conditions With Supplier,2011-01-11 21:24:36,2011-01-12 06:40:36,Settle Conditions With Supplier
Case2,Create Purchase Order,2011-01-12 11:01:36,2011-01-12 11:08:36,Create Purchase Order
Case2,Confirm Purchase Order,2011-01-12 15:00:36,2011-01-12 15:30:36,Confirm Purchase Order
Case2,Deliver Goods Services,2011-01-13 14:58:36,2011-01-15 00:04:36,Deliver Goods Services
Case2,Release Purchase Order,2011-01-15 07:29:36,2011-01-15 07:30:36,Release Purchase Order
Case2,Approve Purchase Order for payment,2011-01-17 17:20:36,2011-01-17 17:21:36,Approve Purchase Order for payment
